transaction_id,transaction_ts,customer_id,merchant_id,amount,currency,merchant_category,device_fingerprint,ip_geo_country,hour_of_day,day_of_week,customer_tenure_days,avg_monthly_spend,num_prev_tx_24h,is_fraud
7cff80e8-3353-4544-8878-20f67b6f7cf6,2025-09-14T18:16:11.015811,C10161,M2161,296.32,CAD,grocery,D46236,AU,18,6,1714,131.45,2,0
744da311-8777-4e54-8f93-f41878e59db3,2025-07-21T04:01:01.015811,C11251,M3953,26.76,CAD,entertainment,D25627,IN,4,0,3684,516.96,1,0
c30733bd-92ba-4576-8512-1e403bee8f56,2025-09-08T16:19:20.015811,C2585,M3380,282.06,CAD,retail,D78150,IN,16,0,941,165.22,1,0
2f07030c-a7bb-438d-8c0e-7960e142ff53,2025-08-26T17:23:10.015811,C15869,M840,59.93,CAD,utilities,D45084,IN,17,1,1585,279.5,1,1
fd1bede4-6310-4097-a273-f71e0efe59b5,2025-09-27T20:22:42.015811,C2147,M474,202.63,CAD,grocery,D77952,IN,20,5,4378,1219.64,3,0
49ad3375-e5e6-4a18-b030-1ac8415af69c,2025-09-05T00:33:31.015811,C11177,M1889,100.12,CAD,entertainment,D28050,GB,0,4,941,174.56,4,0
5b963fb7-0526-4e36-b724-24df6e87d4b9,2025-09-08T10:37:12.015811,C5146,M3034,298.41,CAD,utilities,D45339,AU,10,0,10,494.17,2,0
aa1005fb-653d-4d42-a41f-e945c9aa9436,2025-08-29T09:19:41.015811,C6866,M615,87.96,CAD,utilities,D74141,CA,9,4,548,171.55,3,0
3e1bb3fe-c9eb-485f-ab0b-a79abaae5521,2025-07-31T19:19:23.015811,C12931,M3542,272.21,CAD,retail,D30869,US,19,3,1772,1064.32,1,0
e17ba1b8-a10e-43f8-8e95-9874297f2dac,2025-09-26T01:02:27.015811,C224,M1701,166.58,CAD,grocery,D76937,AU,1,4,68,299.73,2,0
5406a2db-484b-4da0-9845-70a9dc97dbd8,2025-09-29T22:43:53.015811,C18066,M950,270.4,CAD,travel,D64494,GB,22,0,865,71.54,4,0
9bf7c272-0589-4a4a-80f3-0514e7957e30,2025-07-24T15:03:17.015811,C5384,M2900,53.06,CAD,utilities,D609,IN,15,3,2299,645.46,3,0
fe309b99-5864-47cc-8e31-84d2015f695b,2025-08-10T01:46:47.015811,C13059,M1906,77.62,CAD,grocery,D87764,AU,1,6,4227,1029.98,5,0
b3526b5c-743d-4998-b42d-22aee4944c63,2025-10-03T08:56:09.015811,C4055,M3035,129.82,CAD,retail,D42648,GB,8,4,1958,630.41,5,0
cddae147-6901-45cb-b467-e8620f98c6bd,2025-07-29T18:32:29.015811,C13604,M3969,247.42,CAD,retail,D83367,AU,18,1,4249,269.61,5,0
0411bb9b-aa09-4f0a-8c74-d48c3fb64e44,2025-08-24T03:41:37.015811,C13395,M3744,106.74,CAD,grocery,D12985,AU,3,6,469,714.09,5,0
2de6daeb-a156-4b3a-ac14-3b7353dbb42c,2025-10-05T10:08:17.015811,C1759,M4247,19.73,CAD,entertainment,D91506,AU,10,6,4404,386.26,5,0
1700ae69-c6c3-4728-9f4e-091b3b9b715f,2025-09-27T06:22:30.015811,C4445,M1908,48.29,CAD,utilities,D13040,US,6,5,4124,226.72,5,0
40537893-a137-4787-ba6d-804dfb8cc4aa,2025-07-30T09:10:25.015811,C17199,M1718,144.14,CAD,grocery,D89056,AU,9,2,1375,790.22,4,0
8d4bd004-c779-4320-91a3-9439fcbe38be,2025-09-29T18:30:30.015811,C16882,M3058,275.45,CAD,retail,D86687,GB,18,0,427,394.93,0,0
da850679-aa3f-4e9f-987a-00a07eaf1fe6,2025-10-11T11:33:53.015811,C9343,M3782,115.67,CAD,grocery,D40246,IN,11,5,2606,785.78,4,0
d7861eef-7ea7-4f96-a5d1-7a51f89dfbb3,2025-10-09T03:05:02.015811,C3633,M1690,148.24,CAD,travel,D50999,GB,3,3,320,1059.88,4,0
ddfb5a9a-036b-4490-9a7b-4c72ab4b933f,2025-09-26T23:50:48.015811,C18205,M1442,125.82,CAD,retail,D85489,US,23,4,1787,506.28,0,0
a2c2de92-14fa-43fe-9099-7cb4c60ea3dc,2025-09-24T21:40:07.015811,C18153,M1131,119.4,CAD,retail,D16055,IN,21,2,661,231.53,1,0
92af409b-f2a3-4433-aeb8-c676d945fe40,2025-08-07T22:51:16.015811,C16673,M1272,107.79,CAD,utilities,D75099,AU,22,3,906,42.45,2,0
324f1e55-bc1e-4469-adfc-1aaca3f67287,2025-10-10T12:03:05.015811,C13110,M36,334.3,CAD,travel,D42975,US,12,4,4775,637.14,4,0
745a8b83-cccc-44b9-b709-3e1c3ce77b1c,2025-08-17T01:27:19.015811,C18273,M2964,49.4,CAD,utilities,D49902,AU,1,6,4012,369.27,5,0
70cc6cf8-dba5-4e96-a426-5c5dadc4ef8b,2025-09-15T11:45:00.015811,C3629,M1523,197.84,CAD,entertainment,D26544,GB,11,0,1158,228.55,2,0
63862a74-8e59-430b-871d-3c97bf4320fa,2025-10-05T10:41:22.015811,C3469,M2743,80.3,CAD,retail,D22650,CA,10,6,1339,610.29,3,0
406e724d-dc12-4170-b764-d54526dcbac1,2025-10-08T22:52:30.015811,C15546,M720,5.75,CAD,electronics,D7953,US,22,2,4599,1139.85,5,0
b0ac7a08-e365-4a5f-ade4-96ff10b3e766,2025-08-04T01:19:55.015811,C14421,M4701,214.23,CAD,retail,D25073,AU,1,0,162,335.11,1,0
6e5b2c0b-f994-4fed-ac9e-0018be0259de,2025-08-20T05:20:52.015811,C16923,M2558,144.37,CAD,travel,D97932,CA,5,2,2645,851.2,1,0
b593df67-5502-48f2-9bc6-dafcd3473815,2025-07-18T18:50:24.015811,C11414,M2353,177.04,CAD,retail,D83382,US,18,4,2713,328.57,1,0
4f654a96-bc94-4f4d-aa5f-488f323c347a,2025-08-08T07:56:23.015811,C5443,M2215,97.47,CAD,grocery,D27300,IN,7,4,3841,164.24,0,0
251e8080-d15c-4dcc-ac3b-bb95f944b5b3,2025-10-07T10:44:17.015811,C19311,M4107,68.21,CAD,grocery,D70027,US,10,1,1886,664.18,2,0
d1f6bf61-2e9b-4e50-a20f-569d713049f9,2025-09-07T13:01:26.015811,C14199,M2379,98.15,CAD,travel,D17892,US,13,6,2938,844.54,3,0
8813ef61-ac46-47b3-b2f3-10f2c7646a74,2025-09-04T11:51:32.015811,C7833,M262,190.7,CAD,retail,D72597,CA,11,3,4183,535.28,5,0
639cc6f8-7bb2-4d07-b1db-aa6dc6e3f80f,2025-08-26T23:33:33.015811,C1120,M1395,64.09,CAD,retail,D25468,IN,23,1,2511,323.72,5,0
87cb8527-a495-42be-a88a-9fcb38cc29af,2025-07-16T00:47:23.015811,C653,M3796,231.75,CAD,entertainment,D30862,GB,0,2,2154,831.65,4,0
4811fd8f-fed4-4ede-ac9d-109f74db56f0,2025-09-30T05:16:29.015811,C1435,M4272,49.06,CAD,retail,D15925,US,5,1,3706,399.79,4,0
2e768697-cbfb-4928-88ad-8d2d4e68aedc,2025-07-20T09:37:23.015811,C10663,M320,46.71,CAD,utilities,D68799,AU,9,6,2418,435.09,4,0
5dd13f65-f6bb-4172-8235-478c91aba861,2025-08-07T16:55:13.015811,C655,M4374,76.22,CAD,utilities,D2999,GB,16,3,943,103.61,0,0
d22ee384-c91f-41bb-a82e-7d183ce8e1ab,2025-07-27T06:01:16.015811,C2596,M101,144.96,CAD,retail,D76596,CA,6,6,4746,125.13,0,0
1cbb4f20-5cc1-4c18-adae-a47d98b632bc,2025-08-11T13:48:37.015811,C9481,M2950,92.39,CAD,grocery,D59611,US,13,0,646,152.29,1,0
9fd13d61-17f5-4453-9632-dedde7a810c4,2025-10-05T20:24:47.015811,C8934,M1373,319.59,CAD,entertainment,D83624,GB,20,6,215,433.39,0,0
d1948959-0cb3-45df-9c74-57f2fcc47aaf,2025-08-06T11:21:24.015811,C944,M1157,189.12,CAD,electronics,D61377,GB,11,2,1305,817.73,4,0
2f77f2ce-da4a-4363-94c4-aa2d3214440b,2025-07-29T10:59:52.015811,C388,M844,137.13,CAD,electronics,D63583,AU,10,1,2392,145.65,0,0
49610ec5-0f84-4ec3-bd19-4f43e8ae68cb,2025-10-03T23:08:08.015811,C13312,M2703,24.4,CAD,grocery,D68728,AU,23,4,3910,73.34,5,0
52c834b1-7d5c-4272-8bd5-849d28540929,2025-08-06T01:56:16.015811,C8723,M931,234.08,CAD,grocery,D65285,CA,1,2,663,459.99,0,0
41feca6e-d4db-42c5-9473-c5c4a4f307c3,2025-08-28T03:20:30.015811,C6771,M3551,82.06,CAD,utilities,D45328,IN,3,3,982,309.22,1,0
4ec414b6-91c3-4f8a-91e7-d9b7aadd7907,2025-10-04T23:01:33.015811,C18690,M4390,204.47,CAD,retail,D43310,AU,23,5,1207,533.31,1,0
98810abf-5cf7-45b1-b9ef-4d950c21559a,2025-08-21T12:53:01.015811,C4731,M3261,45.35,CAD,retail,D31051,GB,12,3,1906,792.24,0,0
8907a550-c618-469b-bc62-c033b9deae47,2025-07-22T13:32:23.015811,C8350,M2738,147.06,CAD,grocery,D17400,CA,13,1,4975,143.94,5,0
a5c3c240-0b05-4cb0-853f-8bb86e8e32db,2025-08-03T16:00:00.015811,C8345,M1235,88.07,CAD,retail,D19852,IN,16,6,74,276.11,3,0
ced44e02-c35a-468c-a857-4536990204ea,2025-09-12T22:18:46.015811,C7015,M1824,112.0,CAD,retail,D74990,US,22,4,1502,689.73,4,0
ac98fb46-b1a7-4199-9a09-c01f4baf83ee,2025-08-12T16:30:28.015811,C816,M438,88.84,CAD,retail,D6726,IN,16,1,694,178.77,2,0
79750e84-2674-4065-bc06-abe4356346ff,2025-08-31T05:59:03.015811,C12451,M1174,20.28,CAD,utilities,D66703,US,5,6,2130,80.55,1,0
99bcc169-d2c1-41ba-ac40-31a6c140c3d3,2025-07-25T23:35:59.015811,C16129,M1965,121.21,CAD,grocery,D14775,CA,23,4,2982,426.84,4,0
0fa54579-f862-48a8-86d4-389149a1f215,2025-08-26T20:53:03.015811,C1126,M3978,50.07,CAD,entertainment,D55695,US,20,1,2706,149.11,3,0
2a7b78b8-b37b-40c1-b41d-762a838bf613,2025-09-15T06:24:48.015811,C18261,M3947,135.68,CAD,electronics,D26018,GB,6,0,5,604.81,4,0
228dcf43-6d77-4180-be3b-d1276aab1378,2025-07-31T17:31:55.015811,C8338,M4672,60.77,CAD,grocery,D44268,US,17,3,1292,172.29,4,0
c3dfa24f-d686-4e19-a1be-ca5d3d3b2264,2025-08-06T03:41:09.015811,C6413,M3600,122.09,CAD,utilities,D12210,CA,3,2,2411,399.78,0,0
c26d5055-5bdc-498f-bab3-b9be4ae1d357,2025-08-06T05:06:06.015811,C6147,M465,111.15,CAD,retail,D13604,GB,5,2,441,430.35,4,0
e91d3123-8cfe-4288-863d-51112e7d6ed1,2025-08-30T19:33:37.015811,C16197,M359,178.65,CAD,entertainment,D74023,US,19,5,1807,777.67,0,0
44d82783-bb0a-436d-b7e1-08ed6856dd96,2025-07-17T07:27:42.015811,C9467,M3728,93.63,CAD,grocery,D68,US,7,3,3097,123.71,1,0
fc47409b-e964-4192-81ef-d0be443c1b2d,2025-09-11T11:48:07.015811,C3892,M2534,39.58,CAD,entertainment,D11738,GB,11,3,4068,457.2,1,0
d49138d7-bb57-45e0-bdb9-a709139cd079,2025-09-17T15:46:09.015811,C5712,M1516,225.64,CAD,entertainment,D33492,IN,15,2,4082,343.9,3,0
06af2d6a-c349-46fe-87e4-1067f0b30b83,2025-07-31T10:22:46.015811,C16984,M14,132.99,CAD,grocery,D4556,US,10,3,4255,189.97,2,0
32905ff7-df9b-486f-b94a-aff745c49f86,2025-09-13T14:13:56.015811,C7946,M3582,19.84,CAD,travel,D90472,IN,14,5,454,48.22,3,0
d45af58d-5bc4-4e1c-b7e9-8e25bd85f0c3,2025-09-20T01:55:54.015811,C2887,M3708,43.43,CAD,grocery,D45602,US,1,5,4697,144.22,4,0
04671e06-9657-4b03-84ab-f8d64ce97381,2025-09-11T23:45:21.015811,C9247,M3643,58.11,CAD,electronics,D93278,AU,23,3,807,541.39,4,0
b0b047fc-7ea4-49ba-b0f3-2ca5640a084b,2025-09-14T12:33:21.015811,C16361,M3628,248.16,CAD,retail,D43497,IN,12,6,1021,604.31,1,0
212387a3-6ae5-4e3c-916b-d11f3d5d0e5a,2025-09-20T12:43:47.015811,C14122,M2201,79.62,CAD,grocery,D81843,AU,12,5,3710,427.67,0,0
cc86811c-9617-493e-8abc-38919e082e26,2025-09-19T18:05:29.015811,C10885,M1782,85.75,CAD,utilities,D12198,GB,18,4,4814,419.23,5,0
a4d89ff7-988f-441c-840e-7ef1e5f49226,2025-08-10T19:29:06.015811,C15783,M2862,318.18,CAD,electronics,D36370,CA,19,6,273,746.95,2,0
2d6844b6-ac1f-4cae-ac01-57702fd31fe8,2025-09-15T19:22:56.015811,C18623,M3532,53.39,CAD,electronics,D79481,GB,19,0,1389,138.53,4,0
2f923f37-661e-483d-aa21-3c7e7a45d935,2025-10-03T08:13:19.015811,C19739,M2527,124.86,CAD,utilities,D82814,IN,8,4,2146,245.37,3,0
6ca4d956-1f35-4f80-9540-fe823d7718b9,2025-07-15T14:27:05.015811,C16540,M2962,37.06,CAD,entertainment,D33808,IN,14,1,2896,867.15,3,0
7c8fa391-9bd2-4596-8654-3651163df4a1,2025-09-12T15:01:54.015811,C7455,M1876,83.62,CAD,entertainment,D52979,CA,15,4,4884,404.7,1,0
b2932872-9d89-411f-a2bc-aaf16c0403b4,2025-08-26T05:47:00.015811,C10979,M1241,254.62,CAD,utilities,D56742,AU,5,1,3441,826.22,1,0
e216e8a5-3780-49d1-9bc2-ddf6b21e5f41,2025-08-20T05:38:33.015811,C14577,M1325,224.22,CAD,retail,D60137,US,5,2,747,334.39,1,0
42ca6a20-dd80-4840-9217-8f01584204cc,2025-09-04T00:25:32.015811,C12941,M2483,38.9,CAD,retail,D70977,GB,0,3,1122,325.64,1,0
eb24cf0f-ee2d-4d94-be1c-41e58429de08,2025-09-11T23:11:58.015811,C1294,M3829,371.97,CAD,retail,D78763,IN,23,3,1879,394.54,1,0
8bc5bd04-b43c-45ef-8f0f-f4ad466a012f,2025-08-23T06:58:37.015811,C16352,M2812,58.88,CAD,grocery,D43765,IN,6,5,4302,184.5,5,0
7c7b0d58-c850-4876-8009-b7a9d8f445f0,2025-09-14T15:41:43.015811,C2100,M3732,81.73,CAD,travel,D6161,IN,15,6,4764,806.45,3,0
2ef1af51-c31a-43db-a36d-019f0467be75,2025-09-01T17:59:53.015811,C2733,M1674,309.69,CAD,electronics,D16051,IN,17,0,4161,24.63,3,0
a18ce566-dfbf-4e78-b150-072733e94873,2025-07-25T13:41:24.015811,C17366,M2843,43.09,CAD,utilities,D818,IN,13,4,3588,366.04,4,0
ccd4c6f2-f17c-4851-a07a-536c3bf3a0da,2025-07-29T08:42:16.015811,C4495,M446,86.51,CAD,retail,D18504,GB,8,1,2284,628.72,0,0
a50d1f09-f5cb-42d7-bfc1-4c1829db1b60,2025-08-05T09:37:29.015811,C4155,M4516,60.87,CAD,entertainment,D33276,US,9,1,2661,188.21,4,0
c26f72bb-f5b4-4deb-9b47-c52518150526,2025-09-10T19:14:37.015811,C13475,M3780,100.12,CAD,entertainment,D47083,US,19,2,839,37.55,0,0
c8c435e3-b17d-4683-bb92-59ee7d4b401a,2025-07-20T10:43:01.015811,C8868,M1043,295.72,CAD,grocery,D32836,GB,10,6,3553,381.77,3,1
aa7f6fed-ad27-4d1d-b9f7-fe49839ad7ff,2025-09-17T22:46:52.015811,C11025,M4789,285.2,CAD,entertainment,D45423,CA,22,2,418,142.64,4,0
9eebf010-11a4-4621-906b-05220eac99e7,2025-07-20T22:37:23.015811,C19045,M1524,114.9,CAD,utilities,D21483,AU,22,6,4775,159.91,3,0
b8d7a82f-9638-4808-a524-daf069ce975e,2025-09-04T15:52:09.015811,C17129,M2045,245.93,CAD,utilities,D97372,GB,15,3,3627,473.93,5,0
4caf5706-e9ce-4461-a1c7-84e5df0d5c6a,2025-09-28T23:31:28.015811,C1939,M1876,106.15,CAD,grocery,D93833,IN,23,6,149,173.9,0,0
a54578db-eac2-4cae-8cc2-59a4bb5993d0,2025-07-27T00:52:55.015811,C8819,M2308,24.3,CAD,electronics,D54772,AU,0,6,1481,454.31,2,0
7b652223-0fce-46d0-91d7-9f02f117b445,2025-10-11T16:03:45.015811,C18701,M2923,118.07,CAD,entertainment,D15285,IN,16,5,140,251.7,5,0
3b9de4ba-938e-4c00-9a3f-807e38cf2a82,2025-09-09T11:20:11.015811,C12127,M371,87.5,CAD,entertainment,D9177,GB,11,1,931,255.33,4,0
f2a859a3-430a-492a-b714-2991539e00f0,2025-10-09T12:31:20.015811,C9667,M1016,271.73,CAD,grocery,D33878,AU,12,3,4315,1946.96,1,0
1e48774d-81a2-45ef-a074-50cd545c49d8,2025-07-16T19:24:43.015811,C17273,M4546,130.56,CAD,grocery,D64234,IN,19,2,3053,295.35,5,0
d8cdb6d8-93f4-4392-903f-d136380ee5f1,2025-08-10T15:35:59.015811,C7666,M1895,65.28,CAD,grocery,D92962,US,15,6,739,100.11,0,0
c0fbeaff-3ef6-4ddd-84ca-781c520ef63a,2025-10-11T17:54:45.015811,C12942,M1749,164.95,CAD,retail,D8226,IN,17,5,1970,314.54,5,0
7d01c532-b789-4784-87dd-05f62a08ef2f,2025-07-30T16:36:04.015811,C12707,M869,59.94,CAD,utilities,D55153,IN,16,2,667,835.92,0,0
66f4e289-8112-46c1-9d30-fae9a41bd0e2,2025-09-14T13:39:53.015811,C13660,M1768,135.11,CAD,electronics,D99717,CA,13,6,556,232.92,3,0
3644cbfd-d5d9-4c40-9b68-ccd8f298af84,2025-09-15T00:07:51.015811,C18022,M4701,31.41,CAD,entertainment,D60197,AU,0,0,495,602.67,5,0
2a5574f2-e386-4cf8-9476-3b7aacbbf213,2025-08-15T23:14:14.015811,C120,M4877,15.96,CAD,travel,D50800,CA,23,4,3495,338.35,1,0
37e475af-aa90-4230-b61e-11cb024269dd,2025-08-16T15:39:51.015811,C17177,M4174,82.67,CAD,grocery,D96615,IN,15,5,3962,282.52,3,0
51389fa3-e25c-4cd2-bb91-1ab9da3c4eaf,2025-08-29T10:31:50.015811,C13598,M2233,176.35,CAD,utilities,D75472,AU,10,4,4719,372.99,1,0
a4ae71f2-9a56-4136-b77c-781a1775c3d3,2025-08-06T14:59:04.015811,C9116,M1990,187.9,CAD,retail,D66898,IN,14,2,317,16.91,2,0
405373af-f543-4449-8176-210592402bab,2025-08-26T23:33:22.015811,C4972,M479,217.95,CAD,grocery,D75479,AU,23,1,2059,137.6,1,0
b70156b1-a142-4f94-8587-3d0456b5f24d,2025-08-17T21:44:55.015811,C5606,M4699,14.12,CAD,retail,D35749,US,21,6,4516,769.75,1,0
6ea9b4f1-8ea0-40d9-bbe4-a8930cb36ee0,2025-07-28T17:21:00.015811,C13709,M3493,56.04,CAD,retail,D60428,US,17,0,4871,96.91,2,0
b53fd401-37f7-4196-95de-7ba6fe4913e4,2025-08-02T22:37:30.015811,C6901,M4388,141.87,CAD,retail,D15721,US,22,5,1898,378.09,2,0
2632707d-1161-4c89-a19a-3a0f441a206e,2025-08-20T06:54:27.015811,C13303,M3671,21.22,CAD,entertainment,D19348,AU,6,2,4416,220.31,1,0
3fa80635-fe3f-41ee-b32b-330aa29a1129,2025-08-05T17:21:37.015811,C9416,M2378,74.3,CAD,retail,D60906,CA,17,1,3916,329.52,2,0
6186f0b7-6832-486c-9d32-bae120934b8b,2025-09-22T08:51:56.015811,C13786,M1490,76.21,CAD,grocery,D78063,AU,8,0,4208,158.39,0,0
28530059-7077-42aa-95f5-c51ccbc9cd0b,2025-09-29T15:21:08.015811,C8285,M2992,192.46,CAD,retail,D25722,US,15,0,2826,272.5,0,0
ce84aa76-9445-4185-a57a-1a83562dddfd,2025-09-26T18:25:06.015811,C11247,M3519,54.95,CAD,retail,D44458,GB,18,4,4450,563.12,4,0
bb2fb1ce-efab-4f56-827b-aa7dca1b049d,2025-07-20T20:20:26.015811,C17734,M930,53.14,CAD,grocery,D2154,AU,20,6,2579,253.85,3,0
d74219ba-cfc8-4dbe-91be-89b35cabbabd,2025-09-23T05:40:23.015811,C514,M4263,51.83,CAD,retail,D14628,GB,5,1,202,523.25,2,0
276570e8-9d15-407d-9bbc-cc137f037d83,2025-08-08T22:05:01.015811,C9705,M4536,190.63,CAD,utilities,D52417,AU,22,4,3991,605.93,3,1
21ea4689-746d-4486-be3f-75713433ec00,2025-08-14T02:42:18.015811,C10915,M4582,194.92,CAD,retail,D83448,AU,2,3,4312,615.52,3,0
6b0006e8-7d38-4c93-9b38-6ef367e0a718,2025-10-11T22:11:25.015811,C3940,M1242,290.93,CAD,grocery,D10664,CA,22,5,3768,126.98,3,0
765cf1a6-cab7-4890-ab23-f9fb0db30c0a,2025-10-05T03:01:26.015811,C7676,M3449,147.92,CAD,entertainment,D5833,IN,3,6,781,266.88,1,0
c05b2680-4038-434d-8dbd-181efed67fb9,2025-09-27T12:13:57.015811,C14600,M3894,107.52,CAD,utilities,D93614,GB,12,5,1711,103.11,0,0
3b53bf6f-f683-47ec-a2c4-970e8faf29a5,2025-07-30T15:27:52.015811,C3591,M4686,61.12,CAD,utilities,D17282,IN,15,2,3071,662.87,4,0
dcda219f-e5c1-4e82-904b-078a94714cda,2025-09-25T05:33:56.015811,C17564,M250,122.76,CAD,travel,D45577,AU,5,3,2155,860.79,2,0
06b8ab58-7ba0-4535-befd-403ee45749fc,2025-09-05T01:02:04.015811,C14995,M1678,261.97,CAD,electronics,D50079,AU,1,4,2083,185.94,4,0
85289e59-97cb-46fc-a79a-4e205394c91a,2025-08-23T23:19:54.015811,C17266,M4234,125.39,CAD,utilities,D82567,IN,23,5,4605,58.99,3,0
6c224bbc-ff42-4583-851f-d53538a25ed6,2025-10-03T03:54:19.015811,C2442,M4647,54.2,CAD,entertainment,D22960,AU,3,4,3656,216.08,4,0
8db0d287-0afd-4d24-be90-2fc7e998164a,2025-08-11T12:27:56.015811,C9543,M3192,82.85,CAD,entertainment,D30072,GB,12,0,199,111.39,3,0
4a6b2226-82a9-471a-b3a5-ba26e1964c7c,2025-09-17T03:51:59.015811,C14862,M1895,72.18,CAD,utilities,D93034,CA,3,2,1079,370.18,4,0
a9a6f32f-a855-4f9a-8619-0ea981bba5b9,2025-09-03T23:55:41.015811,C19445,M1597,26.88,CAD,utilities,D42737,US,23,2,1640,382.67,5,0
b5b05be8-62b6-4ac3-91eb-a69b85784429,2025-10-05T05:06:30.015811,C2034,M1167,68.74,CAD,travel,D76170,CA,5,6,4541,69.21,4,0
4a0bcfe7-6525-4187-b21a-6bcd3e0876bf,2025-08-16T19:15:46.015811,C3858,M1669,283.68,CAD,grocery,D29113,IN,19,5,1757,167.72,3,0
7f677f7d-941e-4df6-a5ff-ac1d1c74405d,2025-10-09T10:01:16.015811,C9513,M998,340.6,CAD,entertainment,D78423,CA,10,3,53,299.26,5,0
d0604d28-3629-40d1-ae98-956d31a54870,2025-08-15T03:23:45.015811,C12500,M3319,202.8,CAD,utilities,D3248,AU,3,4,2079,700.63,2,0
f2470fe8-ac67-4891-87ae-50bbd6e2f32e,2025-07-26T12:28:43.015811,C2160,M2214,369.84,CAD,retail,D18950,AU,12,5,3963,935.01,4,0
9ba1120b-eb30-4ecc-8caf-87f412301cb2,2025-08-12T02:45:43.015811,C15191,M2127,82.6,CAD,electronics,D29466,CA,2,1,1987,497.44,0,0
19186b1b-5ffa-4446-9331-fb4bc78e11c3,2025-10-03T07:26:53.015811,C884,M2597,173.19,CAD,utilities,D60820,US,7,4,136,731.56,5,0
9eddad15-ab18-4b11-b0a2-75771dbb524d,2025-08-12T16:49:49.015811,C3388,M2045,429.85,CAD,electronics,D35659,GB,16,1,1259,157.96,0,0
4ca9006f-7606-40bf-98ab-7153a1736fd7,2025-08-01T16:36:47.015811,C8175,M12,212.09,CAD,grocery,D94583,IN,16,4,4920,313.07,2,0
ce4eb8b3-dcfa-4eb8-b285-c17d50e77326,2025-09-09T14:22:25.015811,C7324,M1315,101.8,CAD,retail,D9037,GB,14,1,4115,478.47,0,0
7105cffb-8789-44d1-b082-5430e787522e,2025-09-25T18:10:10.015811,C15104,M608,313.81,CAD,travel,D17526,US,18,3,542,475.49,3,0
3072b920-c214-416d-877d-dd90c0eeb06c,2025-09-26T04:41:20.015811,C17675,M222,32.96,CAD,entertainment,D19229,GB,4,4,1878,82.75,0,0
0e03f1fd-2c94-47ac-a39c-5a3b30cc0233,2025-08-25T09:52:01.015811,C6821,M3877,36.34,CAD,grocery,D73267,US,9,0,3056,127.22,4,0
2fced902-a294-4a56-b7cf-2737c8a9086d,2025-08-24T18:55:40.015811,C11285,M4569,77.46,CAD,utilities,D21097,IN,18,6,2470,327.76,4,0
d209084f-f171-48dd-93b9-8b015f6a180e,2025-09-06T12:18:24.015811,C5536,M2721,122.24,CAD,grocery,D94355,CA,12,5,1039,505.31,2,0
41839fb7-3997-42fa-8cfa-2b51b2bf1c4a,2025-09-27T13:37:39.015811,C10079,M2824,30.38,CAD,grocery,D61882,IN,13,5,2956,273.16,3,0
702dfb92-0f67-4792-88ba-1c4aa0e81fad,2025-09-02T05:47:48.015811,C486,M1682,24.71,CAD,entertainment,D52881,IN,5,1,1154,660.22,4,0
f168c8bf-c7c0-41e7-874a-49bdcd5c9361,2025-08-28T11:21:51.015811,C10111,M1387,281.62,CAD,grocery,D21564,CA,11,3,159,859.43,4,0
80d22698-5144-47bd-bed4-6dcada3bf218,2025-10-02T12:36:49.015811,C17148,M666,204.85,CAD,retail,D80278,IN,12,3,3830,482.43,2,0
88fd9fd2-fa47-47e4-8556-4a527a46c660,2025-07-23T18:24:49.015811,C1608,M998,148.01,CAD,electronics,D86898,CA,18,2,688,161.01,1,0
573cb0e0-aa5c-4f62-ba4a-03a4ade53c85,2025-09-04T19:15:13.015811,C4409,M499,404.88,CAD,grocery,D56461,GB,19,3,4693,325.01,4,0
a8764b7f-339e-492a-8bf8-0ff21e6308ee,2025-08-17T08:14:21.015811,C17209,M1534,15.31,CAD,entertainment,D48703,GB,8,6,4574,222.13,1,0
f3d1a592-10de-494b-ba17-ac3e3ed8d0fd,2025-07-29T21:40:23.015811,C12594,M2868,50.76,CAD,electronics,D33178,AU,21,1,679,573.14,3,0
8d32a62b-bee5-4522-b548-24c984fa48d8,2025-10-01T02:02:09.015811,C3492,M104,121.02,CAD,grocery,D95356,AU,2,2,899,223.48,3,0
e127bef8-ecc3-4cc0-b4cd-ec09cf77f599,2025-08-16T04:36:55.015811,C19963,M46,157.24,CAD,retail,D37459,US,4,5,2925,317.73,3,0
6a465be1-1ba9-46f1-bbb4-0928abba79df,2025-10-09T17:27:09.015811,C16275,M2790,39.67,CAD,entertainment,D26165,IN,17,3,3371,640.46,5,0
17269d3c-2185-41e3-a3cd-62f02b717dfb,2025-09-09T16:42:59.015811,C11716,M727,59.28,CAD,travel,D74828,CA,16,1,39,164.87,4,0
8c6c9fe3-cea8-4740-ad78-608216063954,2025-07-29T01:19:12.015811,C5820,M2459,25.66,CAD,utilities,D30622,AU,1,1,2554,482.7,0,0
4f712023-8bd1-44a8-a6b8-e4a812255030,2025-09-01T20:15:23.015811,C6163,M850,87.02,CAD,grocery,D47109,IN,20,0,4106,512.1,3,0
6c57625e-1bc3-4f8d-a700-172bd84ddbeb,2025-07-26T15:16:30.015811,C1781,M4508,42.27,CAD,retail,D27020,CA,15,5,4861,497.1,0,0
d66c2abd-9784-4530-9cc6-d0ac2e91fddd,2025-07-27T01:52:29.015811,C16404,M1781,115.3,CAD,grocery,D93602,AU,1,6,3310,147.49,5,0
